,,,,,https://www.nfcf.or.kr/,Forestry Cooperative Mutual Aid
Amazon.com,E-Commerce,"['Online retail', 'cloud computing', 'digital streaming', 'artificial intelligence']","Amazon.com is a multinational technology company based in the United States, known primarily for its e-commerce platform. It started as an online bookstore and has since expanded to sell a wide variety of products and services, including electronics, apparel, and household goods. In addition to retail, Amazon is a major player in cloud computing through Amazon Web Services (AWS), which provides on-demand cloud computing platforms to individuals, companies, and governments. The company also engages in digital streaming, artificial intelligence, and offers services such as Amazon Prime, which includes video and music streaming, as well as free shipping on eligible purchases.",1996,https://www.amazon.com,Amazon Health Services
,,,,,,Amazon Health Services
Mango Voice,Telecommunication,"['Business communication solutions', 'phone systems', 'integrations for various industries (Dental', 'Hospitality', 'Optometry', 'Orthodontics', 'Veterinary)']","Mango Voice is a telecommunications company that simplifies communication for businesses through customizable phone systems and advanced integrations. They offer a user-friendly drag & drop UI, allowing clients to easily configure their entire phone system to meet their specific needs. Mango Voice also provides a mobile application, ensuring businesses can stay connected on the go. Their services are tailored for various industries including Dental, Hospitality, Optometry, Orthodontics, and Veterinary, empowering existing practice management software (PMS) or patient engagement software (PES) without service disruptions. With a focus on unrivaled support, they offer a comprehensive help desk and system status monitoring.",none,https://mangovoice.com/,Mango Voice
,,,,,,Amazon Health Services
,,,,,,Timee
,,,,,,Marshall Health Network
Orion Corporation,Pharmaceutical,"['Medicines and self-care products', 'Veterinary medicines and animal well-being products', 'Active pharmaceutical ingredients', 'Research and development', 'Patient engagement', 'Healthcare solutions in pain', 'cancer', 'respiratory and neurological diseases', ""Women's health.""]","Orion Corporation is a pharmaceutical company dedicated to building well-being by developing reliable drugs and well-being products. The company collaborates closely with healthcare professionals and leading research institutes and pharmaceutical companies to create solutions that enhance quality of life. Orion's product offerings include medicines and self-care products, veterinary medicines, active pharmaceutical ingredients, as well as expertise in key therapy areas such as pain, cancer, respiratory diseases, neurological diseases, and women's health. The company’s commitment to patient engagement and ethical research practices underlies its innovative approach to drug development and community health.",none,https://www.orion.fi,Orion Corporation
HealthEC,Healthcare IT,"['Population health management', 'data aggregation and management', 'data analytics', 'care management', 'quality management', 'financial performance', 'compliance', 'decision-making support', 'advisory solutions.']","HealthEC is a modern, fully integrated population health management (PHM) platform designed to empower value-based care organizations. It leverages artificial intelligence to deliver real-time intelligence and actionable insights aimed at improving patient outcomes while optimizing revenue. The platform aggregates and manages both structured and unstructured healthcare data, supporting comprehensive analytics and integrated, role-based tools. Key functionalities include identifying high-risk patients, closing care gaps, tracking clinical performance, and implementing quality measures. HealthEC supports regulatory reporting and provides a decision support system, enhancing the overall healthcare delivery model through connectivity and interoperability. Its services extend to robust consulting and advisory support for healthcare organizations.",none,https://www.healthec.com/,HealthEC
Family Health Services,Healthcare Provider,"['Primary care', 'behavioral health', 'dental services', 'nutrition services']","Family Health Services is a non-profit, Federally Qualified Health Center (FQHC) that provides quality, affordable healthcare to all individuals in the community. Their services include primary care, behavioral health, dental, and nutrition services, as well as initiatives like the Diabetes Prevention Program. The organization aims to remove financial and transportation barriers to healthcare by accepting Medicaid, Medicare, and most commercial insurances, while also utilizing a Sliding Fee Schedule for qualifying individuals. They offer same-day appointments and have multiple locations to ensure accessible healthcare services to the underserved areas of Sandusky, Ohio.",none,http://www.familyhs.org/,Family Health Services of Darke County
Mount Sinai Health System,Healthcare Provider,"['Acupuncture', 'Adolescent Medicine', 'Allergy and Immunology', 'Anesthesiology', 'Breast Cancer', 'Cancer (Oncology)', 'Cardiology', 'Cardiovascular Surgery', 'Dentistry', 'Ear, Nose, Throat (Otolaryngology)', 'Endocrinology, Diabetes and Metabolism', 'Gastroenterology', 'Genetics and Genomics', 'Geriatric Medicine', 'Hematology', 'Infectious Disease', 'Internal Medicine', 'Nephrology', 'Neurological/Neurosurgery', 'Neurology', 'Obstetrics and Gynecology', 'Occupational Medicine', 'Ophthalmology', 'Orthopaedic / Orthopaedic Surgery', 'Pain Management', 'Pediatrics', 'Plastic and Reconstructive Surgery', 'Podiatry', 'Preventive Medicine', 'Primary Care (Internal Medicine)', 'Psychology-PhD', 'Pulmonology/Sleep Medicine', 'Radiology', 'Rehabilitation and Physical Medicine', 'Rheumatology', 'Spine', 'Surgery', 'Transplant', 'Urology']","Mount Sinai Health System is a comprehensive healthcare provider located in New York City, offering extensive medical services through a network of hospitals and outpatient facilities. The system includes specialized institutes focusing on patient care, research, and education across various medical fields including cancer, cardiology, neurology, orthopedics, and gastroenterology. With over 42,000 employees, including more than 7,400 primary care physicians and specialists, Mount Sinai aims to provide high-quality care and is recognized for its contributions to medical research and education through the Icahn School of Medicine at Mount Sinai. The system also emphasizes virtual care, ensuring accessibility to healthcare services where and when patients need them.",none,https://www.mountsinai.org/,Mount Sinai
,,,,,,Halle Berry's Respin
,,,,,,NeuroNet
,,,,,,NeuroNet
,,,,,,LAKE
Neonode Inc.,Tech,"['Optical sensing technologies', 'touchless interaction', 'machine perception', 'infrared touch', 'digital kiosks', 'contactless technology.']","Neonode Inc. specializes in optical sensing technologies that enable touchless interactions and object detection. Their innovative products include solutions for contactless touch, holographic touch, and advanced AI image recognition for machine perception. Their touch technology can transform any surface into a digital interface without the need for special glasses or equipment, ensuring low electromagnetic interference and durability. Neonode serves a variety of sectors, including automotive, IT, and industrial applications, providing cutting-edge technological solutions that enhance user experiences in environments ranging from rugged to sophisticated settings. The company has been recognized for its impact on the future of user interactions through its various implementations, including in self-service kiosks, contactless elevators, and holographic medical devices.",none,https://www.neonode.com,Neonode
Massachusetts General Hospital (Mass General Cancer Center),Healthcare Provider,"['Cancer care', 'clinical trials', 'proton therapy', 'supportive care', 'advanced medical treatments']","Massachusetts General Hospital, known for its Mass General Cancer Center, provides expert care for all types of cancer, including rare and complex cases. The center is committed to advanced patient care, offering access to the latest treatments and technologies such as targeted therapies and immunotherapies, including the only proton therapy site in New England. Through a collaborative approach, the center's specialists work together to provide personalized and team-based care. Additionally, Mass General Cancer Center is involved in significant research initiatives, such as the Krantz Family Center for Cancer Research and pioneering clinical trials aimed at improving cancer treatments. With a strong focus on community outreach and patient support, the center ensures comprehensive care throughout the treatment process.",None,https://www.massgeneral.org/cancer/,"Massachusetts Cancer Center, Cleveland Clinic"
Rock the Vote,Non-Profit Group,"['Voter registration', 'political engagement', 'civic participation', 'youth empowerment', 'advocacy']","Rock the Vote is a nonpartisan nonprofit organization dedicated to building the political power of young people. For over 30 years, it has utilized pop culture, music, art, and technology to engage young individuals in politics and strengthen collective civic power. The organization offers various services including voter registration, election reminders, voting FAQs, and resources for local election officials. It also focuses on fostering community involvement through programs that encourage voter registration and political engagement among youth.",none,https://www.rockthevote.org/,Rock the Vote
,,,,,,Janus Healthcare Partners
"RosmanSearch, Inc.",Recruitment,['Recruiting Services'],"RosmanSearch, Inc. is a specialized recruitment firm focused on providing targeted recruitment processes to achieve proven results. The company offers a range of services tailored to meet the hiring needs of organizations within the healthcare sector, ensuring they connect with top talent efficiently. Through their expertise in recruitment services, RosmanSearch, Inc. enhances the hiring experience for both employers and candidates, driving successful talent acquisition initiatives.",none,https://www.rosmansearch.com/,Rosman Search
,,,,,,Ascend Imaging
,,,,,https://wi-hpc.org/,"Wisconsin Hospice & Palliative Care Collaborative, Agrace, Rainbow Hospice Care, Unity Hospice, Adoray Home Health & Hospice, Hospice Alliance, Sharon S. Richardson Community Hospice"
,,,,,,Diagnostics Longwood
"Nonin Medical, Inc.",Medical Device,"['Pulse oximetry', 'regional oximetry', 'capnography', 'sensors']","Nonin Medical, Inc. is a healthcare company specializing in noninvasive monitoring solutions, particularly in the areas of pulse oximetry, regional oximetry, and capnography. The company offers a range of products, including fingertip and wrist-worn pulse oximeters, handheld and tabletop devices, sensors (both reusable and disposable), and capnography solutions. Their products are designed for various applications, such as use in hospitals, clinics, homecare, emergency medicine, and veterinary services. Nonin is committed to health equity, ensuring that their devices cater to diverse patient populations regardless of skin tone. They employ advanced technologies, such as PureSAT®, to provide accurate and reliable measurements even in challenging conditions. Nonin is recognized for delivering durable and dependable monitoring solutions, enabling healthcare providers to deliver quality patient care.",none,https://www.nonin.com/,Nonin Medical
,,,,,,Redefine Management
,,,,,,Acquired by RxLive
Tonix Pharmaceuticals,Pharmaceutical,"['Central Nervous System disorders', 'Immunology', 'Infectious Diseases', 'Rare Diseases']",,None,https://www.tonixpharma.com/,Tonix Pharmaceuticals Holding Corp.
Tonix Pharmaceuticals,Pharmaceutical,"['Central Nervous System Disorders', 'Immunology', 'Infectious Disease', 'Rare Diseases']","Tonix Pharmaceuticals is a biopharmaceutical company dedicated to advancing treatments for difficult-to-treat, chronic conditions affecting the central nervous system, as well as for autoimmune conditions, infectious diseases, and rare diseases. The company has a robust pipeline with programs that range from preclinical development to preparing for New Drug Application (NDA) submissions, including both small molecules and biologics. Tonix markets two FDA-approved products aimed at acute migraine relief in adults. Its therapeutic portfolio includes candidates for Fibromyalgia, Cocaine Intoxication, Organ Transplant Rejection, and various infectious diseases including COVID-19. Tonix emphasizes scientific advancements and partnerships with academic and research organizations to improve patient care and address unmet medical needs.",none,https://www.tonixpharma.com/,Tonix Pharmaceuticals
YUMAB GmbH,Pharmaceutical,"['Therapeutic antibody discovery and development', 'Contract research', 'Antibody libraries', 'Antibody engineering', 'Antibody humanization']","YUMAB GmbH specializes in the discovery and development of therapeutic antibodies. The company offers a comprehensive discovery platform that bridges the gap from target identification to fully characterized lead antibodies, supporting biotech and pharmaceutical teams in their development processes. YUMAB provides individually designed contract research projects for the development of fully human antibodies, along with research and development services that include antibody engineering. Their notable features include almost 30 years of expertise in antibody research, access to human-derived, universal libraries, and powerful in vitro selection and high throughput screening technologies that are compatible with challenging targets and various antibody formats.",none,http://www.yumab.com,YUMAB
VectorCare,Healthcare IT,"['Patient logistics', 'transportation management', 'Durable Medical Equipment (DME) management', 'home health services coordination', 'real-time data analytics', 'AI-driven solutions.']",,none,https://www.vectorcare.com/,VectorCare
NAI,Advertising,"['Digital advertising', 'data privacy', 'consumer opt-out options', 'regulatory compliance']","The NAI (Network Advertising Initiative) is an association focused on responsible digital advertising practices. It aims to provide guidelines for its members, enhancing consumer trust through transparency and accountability in the use of data for advertising. NAI offers resources on understanding digital advertising, including consumer opt-out options, industry standards, and compliance guidance. Furthermore, it advocates for privacy legislation and provides members with a platform to address public policy issues, ensuring that advertising practices respect consumer privacy and legal standards.",none,https://www.networkadvertising.org/,Network Advertising Initiative
,,,,,,Acquired by MedCurrent Corporation
Keio University School of Medicine,Healthcare Provider,"['Medical education', 'research', 'clinical care', 'integrative medical science']","Keio University School of Medicine, established in 1917, is a prominent center for medical education and research in Japan. Founded by the renowned microbiologist Dr. Shibasaburo Kitasato, the school embodies the principle of integrating basic medical research with clinical practice. Over the past century, it has developed a rich educational framework and has contributed significantly to advancements in medical care. The institution offers various programs including undergraduate, master's, and PhD education, emphasizing professionalism, international exchange, and research. Additionally, it provides clinical services through the affiliated Keio University Hospital, facilitating a comprehensive approach to healthcare and medical training.",1917,https://www.med.keio.ac.jp/en/,Keio University School of Medicine
Platinum Equity,Finance,"['Private Equity', 'Credit']","Platinum Equity is a global investment firm specializing in private equity and alternative strategies. The company manages over $48 billion in diversified assets and focuses on investing in companies across various industries that require financial and operational support to unlock their full potential. Through their trademarked M&A&O strategy, Platinum Equity goes beyond traditional mergers and acquisitions, leveraging deep operational expertise to create long-term value for investors, companies, and the communities they serve.",none,https://www.platinumequity.com/,Platinum Equity
,,,,,,"GENEFIT, Cesena FC"
,,,,,,Cellsource
,,,,,,Cellsource
,,,,,,Myanmar nursing and caregiving professional training institute
"Gluware, Inc.",Healthcare IT,"['Intelligent Network Automation', 'Network Configuration Management', 'Compliance Auditing', 'Multi-Cloud Networking', 'Network Automation Solutions.']","Gluware is a leader in intelligent network automation designed for the complexities of the cloud era. As part of the Bain Capital portfolio, Gluware specializes in automating network configuration changes, scaling OS upgrades, and conducting recurring audit and compliance checks. This results in significant time and cost savings for organizations across various industries, including healthcare. Gluware offers a range of products and solutions, such as the Device Interaction and Automation Layer (DIAL™) and tools for configuration drift and audit management, which help in eliminating network exposures and outages through auto-remediation. Its technology caters to multi-vendor and multi-platform environments, thus enabling effective digital transformation in enterprise networking.",None,https://www.gluware.com/,Gluware
,,,,,,Lenders Cooperative
BGC Group,Finance,"['Trade execution', 'broker-dealer services', 'clearing', 'processing', 'financial technology solutions', 'market data', 'analytics']","BGC Group is a pioneering global brokerage and financial technology company headquartered in London and New York. It offers a wide range of services, including trade execution, broker-dealer services, clearing, processing, and information services. The company provides access to over 200 financial products, including fixed income securities, interest rate swaps, foreign exchange, equities, and commodities. BGC serves a diverse customer base, including major banks, broker-dealers, investment banks, trading firms, hedge funds, and corporations. Its business model focuses on talent and technology, with significant investments in the latter to drive competitive advantages.",2004,http://www.bgcpartners.com/,BGC Group
한국유방암학회 (Korean Breast Cancer Society),Association,"['Breast cancer research', 'education', 'clinical guidelines', 'publications']","The Korean Breast Cancer Society is a professional association dedicated to the advancement of breast cancer research and care. It provides education and resources for healthcare professionals, including clinical practice guidelines, publications like the ""Journal of Breast Cancer,"" and the ""Journal of Breast Disease."" The society also organizes academic programs and events, supports clinical trials, and offers a platform for members to collaborate through various committees and forums. Additionally, it fosters community engagement and awareness through initiatives like the Pink Letter newsletter and educational webinars focused on topics such as fertility preservation and management after chemotherapy. The society is committed to enhancing research and support for breast cancer survivors and patients.",None,http://www.kbcs.or.kr/,"Korea Breast Cancer Foundation, Korean Breast Cancer Society, Korean Cancer Association"
,,,,,http://medicine.ulsan.ac.kr/,Ulsan University College of Medicine
,,,,,,"Ulsan University College of Medicine, Meteobiotech, National Model Animal Research Institute"
,,,,,,Rocket Genomics
,,,,,,Rocket Genomics
,,,,,,Australian Childhood Cancer Research Institute
,,,,,,ALLG
Palantir,Tech,"['Data analytics', 'big data solutions']","Palantir Technologies is a software company that specializes in big data analytics. The company offers products such as Palantir Gotham and Palantir Foundry, designed to integrate, visualize, and analyze data for organizations across various sectors, including government and commercial enterprises. Palantir's services enable clients to make data-driven decisions by providing powerful analytical tools that help in understanding complex data sets, fostering collaboration, and enhancing operational efficiency.",none,https://www.palantir.com,Palantir Technologies Inc.
TaKaRa HOLDINGS INC.,Food & Beverage,['None specified in the provided content.'],"TaKaRa HOLDINGS INC. is a corporation engaged in the food and beverage industry. The company specializes in a range of products, with a notable mention of their premium offerings. They focus on high-quality ingredients and innovative products designed to meet consumer needs. Although specific services were not outlined, they appear to emphasize sustainability and consumer health in their business practices. Their commitment to quality and customer satisfaction reflects their long-standing tradition in the market. The company operates with a focus on compliance, health certification, and continual improvement in their product offerings to adapt to market trends.",None,http://www.takara.co.jp/,Takara Printing
Briggs & Stratton,Manufacturing,"['Lawn mower engines', 'outdoor power equipment', 'backup power solutions', 'generators', 'energy storage', 'maintenance products']","Briggs & Stratton is a globally recognized company with over 110 years of experience in the manufacturing of small engines and outdoor power equipment. They are the world's largest producer of small engines, known for their high-quality products that include lawn mower engines, generators, pressure washers, and snow blowers. In addition to their diverse range of products, Briggs & Stratton offers consumers invaluable support through owner manuals, maintenance tips, and a comprehensive service network to ensure optimal performance of their equipment. With innovation at their core, they provide advanced technologies aimed at enhancing the user experience, making them a trusted brand for outdoor power solutions.",None,https://www.briggsandstratton.com,Briggs & Stratton
,,,,,https://www.cga.edu/,"Kwajalein Atoll Government, US Coast Guard Cadets"
,,,,,,Buena Vida y Salud ACO
Capital Cardiology Associates,Healthcare Provider,"['Cardiology', 'Diagnostic imaging', 'Cardiac rehabilitation', 'Patient education', 'Chronic disease management']","Capital Cardiology Associates (CCA) is a leading healthcare provider specializing in cardiology. It offers a comprehensive range of diagnostic, interventional, surgical, therapeutic, and preventative services for cardiovascular disease to patients throughout the Capital Region. Founded in 1980, CCA is committed to innovative and compassionate cardiac care, featuring a team of over 35 board-certified cardiologists and more than 300 healthcare professionals. Services include urgent walk-in cardiac clinics, enhanced cardiac access for patients with potential cardiac symptoms, and a focus on chronic disease management through their HealthSnap program. The practice emphasizes patient education and streamlined communication through its patient portal for efficient provider interaction.",1980,https://www.capitalcardiology.com/,Capital Cardiology Associates
XOMA Royalty,Pharmaceutical,"['Biotech royalty aggregation', 'milestone and royalty payment acquisition', 'funding for pre-commercial clinical candidates']","XOMA Royalty is a biotech royalty aggregator that plays a unique role in supporting biotech companies in their pursuit of improving human health. The company acquires the economic rights to future milestone and royalty payments associated with partnered pre-commercial clinical candidates. In exchange, the sellers receive non-dilutive and non-recourse funding to advance their internal drug candidates. XOMA Royalty boasts an expansive portfolio of licenses, providing rights to potential future royalty and milestone payments, while actively acquiring rights to pre-commercial therapeutic assets developed by pharmaceutical and biotech companies. The firm operates under a capital-efficient structure aimed at delivering shareholder value through a diversified portfolio approach, thereby mitigating risks associated with individual assets.",None,https://www.xoma.com/,XOMA Royalty
IP2Location.com,Tech,['IP Geolocation Services'],"IP2Location.com is a technology company that specializes in IP geolocation services. Through their innovative products, they provide users with the capability to determine the geographic location of IP addresses. Their services are widely applied in various sectors, including security, online marketing, and compliance, allowing businesses to enhance their operations through location-based insights.",none,https://renalogic.com/,Renalogic
,,,,,,WHITE CROSS
Monroe Capital LLC,Finance,"['Private credit markets', 'direct lending', 'technology finance', 'venture debt', 'alternative credit', 'structured credit', 'real estate', 'equity.']","Monroe Capital LLC is a premier asset management firm specializing in private credit markets across various strategies, including direct lending, technology finance, venture debt, alternative credit, structured credit, real estate, and equity. Since its founding in 2004, the firm has provided capital solutions to clients in the U.S. and Canada. Monroe Capital prides itself on being a value-added and user-friendly partner to business owners, management teams, and both private equity and independent sponsors. The firm offers a wide range of investment products for institutional and high net worth investors with a focus on generating high-quality “alpha” returns, regardless of business or economic cycles.",2004,https://www.monroecap.com/,Monroe Capital
none,none,['none'],none,none,https://www.pref.osaka.lg.jp/en/,Osaka Prefecture
Optimize Health,Healthcare IT,"['Chronic Disease Management', 'Remote Patient Monitoring', 'Chronic Care Management', 'Clinical Monitoring Services']","Optimize Health is a healthcare technology company focused on chronic disease management solutions. The company provides a suite of products and services, including Remote Patient Monitoring (RPM) and Chronic Care Management (CCM), designed to improve patient engagement, streamline care management, and enhance clinical outcomes. Their platform utilizes patient-friendly devices to collect real-time data, enabling healthcare providers to better manage chronic conditions such as hypertension, diabetes, and COPD. Optimize Health aims to support healthcare organizations of various types (physician practices, hospitals, etc.) and specialties, delivering equitable care across populations while addressing the challenges of resource allocation and staff burnout. The company's goal is to transform patient outcomes with its innovative technology and expert support.",none,https://www.optimize.health/,Optimize Health
菱洋エレクトロ株式会社 (Ryoyo Electro Corporation),Electronics,"['Medical healthcare solutions', 'Semiconductor/devices', 'ICT', 'IoT/M2M']","菱洋エレクトロ株式会社 (Ryoyo Electro Corporation) specializes in the distribution of semiconductor products and has built a history spanning over half a century since its establishment in 1961. The company focuses on providing advanced solutions and products in medical healthcare, semiconductor devices, information communication technology (ICT), and IoT/M2M applications. Their vision is to address customer challenges promptly and effectively, providing high-value-added services and solutions within a smart society where everything is interconnected. Ryoyo Electro is committed to enhancing corporate value through innovation and by supporting medical digital transformation initiatives across various institutions.",1961,http://www.ryoyo.co.jp/,Ryoyo Electro
Utsunomiya City,Government,"['Healthcare services', 'community engagement', 'public welfare initiatives']","Utsunomiya City is dedicated to providing comprehensive healthcare services to its community. The organization focuses on promoting public health and safety by offering various health programs, maintaining city facilities, and facilitating public engagement through events. Utsunomiya City also emphasizes the importance of community health initiatives and works to ensure access to quality care and health education for its residents.",none,https://www.city.utsunomiya.tochigi.jp,"Utsunomiya City, Tochigi Prefecture"
,,,,,,Build Jakes Place
,,,,,,"Rawlings Group, Varis"
Lifebit,Healthcare IT,"['Genomics', 'Data Federation', 'Trusted Research Environment']",,,https://lifebit.ai/,Lifebit Biotech Ltd
,,,,,,Innovate Life Sciences
,,,,,,Innovate Life Sciences
,,,,,,Southeastern Medical Center
None,None,['None'],None,None,https://www.ntn.co.jp/english/,NTN
,,,,,https://world.maxandco.com/,Max & Co.
"Topcon Healthcare, Inc.",Digital Health Venture,"['Digital healthcare solutions', 'AI models for eye health', 'imaging data management', 'connected care ecosystem.']",,None,https://www.topconhealth.com,Topcon Healthcare Inc.
,,,,,,The Ward Marketing Group
Mount Sinai Health System,Healthcare Provider,"['Acupuncture', 'Adolescent Medicine', 'Allergy and Immunology', 'Anesthesiology', 'Breast Cancer', 'Cancer (Oncology)', 'Cardiology', 'Cardiovascular Surgery', 'Dentistry', 'Ear, Nose, Throat (Otolaryngology)', 'Endocrinology, Diabetes and Metabolism', 'Gastroenterology', 'Genetics and Genomics', 'Geriatric Medicine', 'Hematology', 'Infectious Disease', 'Internal Medicine', 'Nephrology', 'Neurological/Neurosurgery', 'Neurology', 'Obstetrics and Gynecology', 'Occupational Medicine', 'Ophthalmology', 'Orthopaedic / Orthopaedic Surgery', 'Pain Management', 'Pediatrics', 'Plastic and Reconstructive Surgery', 'Podiatry', 'Preventive Medicine', 'Primary Care (Internal Medicine)', 'Psychology-PhD', 'Pulmonology/Sleep Medicine', 'Radiology', 'Rehabilitation and Physical Medicine', 'Rheumatology', 'Spine', 'Surgery', 'Transplant', 'Urology']",,none,https://www.mountsinai.org/,Mount Sinai
Prealize Health,Healthcare IT,"['Predictive Analytics', 'Proactive Healthcare', 'AI-Powered Insights']","Prealize Health is a leading provider of AI-powered predictive analytics in the healthcare industry. The company offers a unique platform that empowers healthcare organizations to predict costly care events before they occur, thereby moving from a reactive to a proactive healthcare model. With insights that are up to five times more accurate than other solutions, Prealize enhances efficiency and engagement in care delivery. Their configurable, API-driven platform is designed to equip healthcare providers and payers with the necessary analytics to improve patient outcomes and reduce costs. The transformative potential of Prealize's solutions enables organizations to fundamentally change how care is delivered, focusing on preventive interventions that ultimately lead to better health outcomes.",none,https://www.prealizehealth.com/,Prealize Health
Defense Health Agency,Government,"['Military health system management', 'healthcare policy', 'medical readiness', 'TRICARE health plan', 'health information technology', 'medical logistics', 'health care improvement', 'and research & innovation.']","The Defense Health Agency (DHA) is a joint, integrated Combat Support Agency that enables the Army, Navy, and Air Force medical services to provide a medically ready force and ready medical force to Combatant Commands in both peacetime and wartime. The DHA's mission focuses on improving health and building readiness by delivering comprehensive health care and entitlements to eligible beneficiaries. It manages military hospitals and clinics worldwide, with an operating budget of approximately $16.9 billion in FY23 and oversees the Unified Medical Budget totaling around $55.8 billion. The agency is dedicated to ensuring that military personnel are prepared for combat operations through a wide range of services, including medical education and training, health care technology, public health initiatives, and innovative health solutions.",None,https://www.health.mil/dha,U.S. Defense Health Agency
National Cancer Center Japan,Healthcare Provider,"['Cancer research and treatment', 'clinical trials', 'precision medicine']","The National Cancer Center Japan is dedicated to cancer research and treatment, offering various services through its multiple facilities, including the National Cancer Center Hospital, National Cancer Center Hospital East, and the National Cancer Center Research Institute. They focus on advancing cancer therapies through exploratory research and clinical trials, with a commitment to developing a nationwide Clinical Trial Network aimed at accelerating precision medicine for cancer patients. The institution emphasizes collaboration and innovation in oncology, contributing to the global understanding of cancer and improving patient outcomes through tailored treatment modalities.",none,https://www.ncc.go.jp/en/,"National Cancer Center of Japan, Japanese pharmaceutical companies"
Mercy,Healthcare Provider,"['Family Medicine', 'Internal Medicine', 'OB/GYN', 'Pediatrics', 'Cardiology']","Mercy is a healthcare provider dedicated to transforming the health and wellness of communities across Missouri, Arkansas, Oklahoma, and Kansas. With a legacy of 185 years, Mercy offers a wide range of products and services including doctor consultations, hospital care, and outpatient clinics, as well as a patient portal known as MyMercy that facilitates bill payments, appointment scheduling, and access to lab results. The organization is committed to quality care and has multiple facilities recognized for their excellence in safety and patient services. Mercy also conducts cancer risk assessments and has developed resources like Pregnancy Guides to support community health.",1834,https://www.mercy.net,Mercy
,,,,,,TERASS
,,,,,,"TERASS Co., Ltd."
,,,,,,DVX Inc.
Best Defense Foundation,Foundation,"['Military veteran support', 'Battlefield Return Program', 'Education Initiative', 'Stronghold Transition Program']",,none,https://www.bestdefensefoundation.org/,Best Defense Foundation
,,,,,,Wisdo Health
,,,,,,Amazon Health Services
,,,,,,"Topcon Korea Medical Co., Ltd."
esellercafe,E-Commerce,['Digital Solutions'],"esellercafe is an e-commerce platform designed with WordPress, offering a user-friendly interface for online shopping and digital products. It serves as a marketplace for various items ranging from themes to shop patterns, catering to the needs of both consumers and digital creators. The company aims to facilitate seamless online transactions and enhance user experience in the digital marketplace.",none,https://www.cesenacalcio.it/,Cesena FC
none,none,['none'],none,none,https://www.cenegenics.com/,Cenegenics
,,,,,,The Metabolic Terrain Institute of Health
HealthLynked,Healthcare,"['Telehealth services', 'concierge medical assistance', 'medical records management', 'prescription savings', 'personalized healthcare experiences.']",,none,https://www.healthlynked.com/,HealthLynked Corp.
Zoom,Tech,"['Video conferencing', 'online meetings', 'webinars', 'collaboration tools']","Zoom is a technology company that provides a robust platform for video conferencing and online meetings. Their services include high-quality video and audio communication, webinars, virtual gatherings, and an array of collaboration tools designed to enhance connectivity for businesses, educational institutions, and individuals. Zoom aims to facilitate seamless communication around the globe, making it easier for users to connect and collaborate regardless of geographical barriers.",none,https://zoom.us/,"Zoom Video Communications, Inc."
Zoom,Tech,"['Video conferencing', 'communication solutions']","Zoom is a leading technology company that provides a comprehensive video conferencing platform designed to facilitate seamless communication and collaboration. Their primary product, Zoom Meetings, allows users to connect through high-quality video, audio, and screen sharing capabilities. Zoom also offers additional services such as Zoom Webinars for large-scale virtual events, Zoom Rooms for enhanced meeting room setups, and Zoom Phone for cloud-based phone services. With a focus on user-friendly features and reliable performance, Zoom serves businesses, educational institutions, and healthcare providers to enhance connectivity and engagement in various settings.",2011,https://zoom.us,"Zoom Video Communications, Inc."
ArcTern Ventures,Investor,"['Venture Capital', 'Sustainability', 'Climate Change Solutions']","ArcTern Ventures is a venture capital firm dedicated to investing in startups focused on solving critical challenges related to climate change and sustainability. The company believes in the transformative power of technology to create a sustainable global economy. They work closely with bold founders, providing expertise and access to a global network to support the scaling of breakthrough solutions. Key sectors of interest include clean energy, energy efficiency, circular economy, advanced manufacturing, mobility, and innovative food systems that aim to reduce greenhouse gas emissions and ecological impact.",2012,https://www.arcternventures.com/,ArcTern Ventures
Global Infrastructure Partners,Finance,"['Infrastructure investment', 'energy', 'digital infrastructure', 'transportation', 'water and waste management']","Global Infrastructure Partners (GIP) is a leading infrastructure investor that specializes in investing in, owning, and operating some of the largest and most complex assets across various sectors, including energy, transportation, digital infrastructure, and water and waste management. With a strong focus on decarbonization, GIP seeks to facilitate the global energy transition. The company's flagship infrastructure equity funds, developed since its founding in 2006, enable it to specialize in substantial infrastructure assets. GIP also provides tailored investment strategies and credit solutions for infrastructure projects, leveraging its significant operational expertise to generate attractive returns.",2006,http://www.global-infra.com,Global Infrastructure Partners
Protera Health,Healthcare Provider,"['Virtual orthopedics', 'value-based care', 'musculoskeletal (MSK) care', 'integrated practice unit (IPU)']","Protera Health is a pioneering virtual orthopedic integrated practice unit focused on delivering high-quality, clinician-led care in musculoskeletal health. By leveraging a value-based care model designed by leading experts, Protera aims to improve patient outcomes while reducing healthcare costs. The company's services include individualized treatment plans, integration within clinical workflows, and access to a comprehensive library of resources. Protera Health strives to offer convenient, in-network billing solutions tailored to the needs of health plans and systems, effectively addressing high musculoskeletal care costs through an integrated approach. Their founding team consists of orthopedic surgeons and experts in value-based healthcare, reinforcing their commitment to high-quality clinical outcomes.",None,https://www.proterahealth.com/,"Protera Health, Henry Ford Health Innovations"
ジェトロ (Japan External Trade Organization),Government,"['International trade', 'business support services', 'trade and investment consulting', 'business networking', 'market research.']",,none,https://www.jetro.go.jp/,"JETRO, ITO EN"
,,,,,,PeaceMind
,,,,,https://www.cbre.co.kr/,CBRE Korea
,,,,,,BitLab
